,ccg,month,111_111_offered,111_111_answered,amb_sys_made,amb_sys_answered,gp_appt_available,ae_attendances_attendances,population,People,Places,Lives,year
176,03F,Sep,344.15253129281047,319.03245809577794,238.6207561309851,171.61439497174837,3888.660822191103,711.5041531585107,26.0645,89.4,92.5,89.1,2018
177,03F,Oct,369.61891518926245,329.1833767852881,248.8223435694189,175.27414006071032,5052.197433290491,758.004181933281,26.0645,89.4,92.5,89.1,2018
178,03F,Nov,388.9796908850772,339.07079820350066,249.19676659793288,172.8490309067969,4711.27395499626,731.1477296706248,26.0645,89.4,92.5,89.1,2018
179,03F,Dec,452.8288439672048,410.9227398396079,272.0384914553785,187.12318882460548,3923.6893092136816,739.4732298720483,26.0645,89.4,92.5,89.1,2018
180,03H,Jan,373.1698546072246,365.4656962940488,255.09463946425475,193.37313985067755,6614.900419844701,780.1227623403682,15.9821,96.8,96.4,96.7,2018
181,03H,Feb,323.68506705754595,314.7211408377857,235.6597720484653,179.6208861389717,5693.306887079921,691.6487820749463,15.9821,96.8,96.4,96.7,2018
182,03H,Mar,388.1891990711846,359.53826243876506,259.4769619738749,199.82278635849215,5930.009197790027,799.2691823978075,15.9821,96.8,96.4,96.7,2018
183,03H,Apr,386.99216861014713,345.5904735447484,224.85181229506836,170.32677366542612,5575.988136727964,786.2546223587639,15.9821,96.8,96.4,96.7,2018
184,03H,May,391.9961072669787,352.0323544535178,245.98501923015684,188.2351573466073,5809.99993743,771.112682313338,15.9821,96.8,96.4,96.7,2018
185,03H,Jun,338.51619918486483,306.60040588617767,239.88161158267556,185.3603638894604,5359.996496079989,765.7316622971949,15.9821,96.8,96.4,96.7,2018
186,03H,Jul,362.7177961790888,330.2950843203815,261.13486483795265,201.09148641606387,5557.905406673716,892.9364726788094,15.9821,96.8,96.4,96.7,2018
187,03H,Aug,345.2291058583975,325.0502338726494,237.24185618400296,182.6902809993717,5418.874866256624,833.9955325019865,15.9821,96.8,96.4,96.7,2018
188,03H,Sep,344.1525312928104,319.03245809577794,240.4464611102996,184.6716771052208,5263.325845789977,799.8948823996845,15.9821,96.8,96.4,96.7,2018
189,03H,Oct,369.6189151892625,329.18337678528803,245.30391431877123,185.73061201383135,6589.121579767364,836.498332509495,15.9821,96.8,96.4,96.7,2018
190,03H,Nov,388.9796908850772,339.0707982035006,249.6040998724729,187.51993400737868,6127.918108383754,810.0312224300936,15.9821,96.8,96.4,96.7,2018
191,03H,Dec,452.8288439672048,410.9227398396079,266.32086587009826,200.4558727418024,5058.972225176916,814.3485524430456,15.9821,96.8,96.4,96.7,2018
192,03L,Jan,373.1698546072248,365.4656962940488,234.22560581165985,160.62939935057767,5407.241443150176,297.2747297588327,26.4671,92.6,100.6,96.9,2018
193,03L,Feb,323.685067057546,314.7211408377857,221.6929950059649,159.43508589552292,4742.945014754167,272.30032757650065,26.4671,92.6,100.6,96.9,2018
194,03L,Mar,388.1891990711846,359.5382624387652,252.2343934241332,181.92734925968887,5013.998511359386,310.5742601191668,26.4671,92.6,100.6,96.9,2018
195,03L,Apr,386.9921686101472,345.5904735447484,228.31740243351928,162.15397311796266,4836.155075546622,309.591908444824,26.4671,92.6,100.6,96.9,2018
196,03L,May,391.9961072669786,352.03235445351794,241.60845988671687,178.11207460503653,4872.955480577774,334.83078992409446,26.4671,92.6,100.6,96.9,2018
197,03L,Jun,338.5161991848649,306.60040588617767,233.849262665051,174.00302188185788,4650.75508839276,317.6396356230944,26.4671,92.6,100.6,96.9,2018
198,03L,Jul,362.7177961790888,330.29508432038153,255.5792391455244,185.2299523829914,4768.712854827314,329.76790052555816,26.4671,92.6,100.6,96.9,2018
199,03L,Aug,345.2291058583976,325.05023387264947,240.8346522944547,171.27069383275352,4527.092125695675,296.2923780844898,26.4671,92.6,100.6,96.9,2018
200,03L,Sep,344.1525312928105,319.03245809577794,238.6207561309851,171.61439497174834,4486.55122775068,303.5088846152393,26.4671,92.6,100.6,96.9,2018
201,03L,Oct,369.6189151892625,329.1833767852881,248.82234356941888,175.2741400607103,5497.580014433013,317.5262873529779,26.4671,92.6,100.6,96.9,2018
202,03L,Nov,388.9796908850773,339.07079820350066,249.19676659793285,172.8490309067969,5313.918034087604,314.08805649277787,26.4671,92.6,100.6,96.9,2018
203,03L,Dec,452.8288439672049,410.9227398396079,272.03849145537845,187.12318882460548,4282.751038081241,323.15591810209656,26.4671,92.6,100.6,96.9,2018
204,03N,Jan,373.16985460722464,365.4656962940488,234.22560581165985,160.6293993505777,5495.394038859686,382.9316779569653,58.2506,95.7,99.6,99.4,2018
205,03N,Feb,323.685067057546,314.7211408377857,221.6929950059649,159.43508589552292,4809.9075374330905,368.2365503531294,58.2506,95.7,99.6,99.4,2018
206,03N,Mar,388.1891990711846,359.538262438765,252.2343934241332,181.92734925968887,4970.644079202618,392.098965504218,58.2506,95.7,99.6,99.4,2018
207,03N,Apr,386.9921686101472,345.5904735447484,228.31740243351928,162.15397311796264,4734.251664360539,380.0132530823717,58.2506,95.7,99.6,99.4,2018
208,03N,May,391.9961072669786,352.0323544535179,241.60845988671687,178.11207460503653,4949.459748054097,412.6824444726749,58.2506,95.7,99.6,99.4,2018
209,03N,Jun,338.5161991848649,306.6004058861776,233.84926266505096,174.00302188185782,4622.802168561354,388.4938524238377,58.2506,95.7,99.6,99.4,2018
210,03N,Jul,362.7177961790888,330.2950843203815,255.5792391455244,185.22995238299137,4690.681297703372,404.098841900341,58.2506,95.7,99.6,99.4,2018
211,03N,Aug,345.2291058583976,325.0502338726495,240.8346522944547,171.2706938327535,4420.400819905718,362.14219252677225,58.2506,95.7,99.6,99.4,2018
212,03N,Sep,344.1525312928104,319.0324580957779,238.6207561309851,171.61439497174834,4569.2404885099895,385.0775786000488,58.2506,95.7,99.6,99.4,2018
213,03N,Oct,369.6189151892625,329.18337678528803,248.8223435694189,175.2741400607103,5686.877045043313,414.3991649871418,58.2506,95.7,99.6,99.4,2018
214,03N,Nov,388.9796908850772,339.0707982035006,249.19676659793285,172.8490309067969,5323.550315361558,398.7083394849152,58.2506,95.7,99.6,99.4,2018
215,03N,Dec,452.8288439672048,410.9227398396079,272.03849145537845,187.1231888246055,4298.0501488396685,411.4120712919696,58.2506,95.7,99.6,99.4,2018
216,03Q,Jan,373.16985460722464,365.4656962940488,234.22560581165988,160.62939935057767,4387.458500365059,413.78958824096657,36.2955,106.96,99.48,108.52,2018
217,03Q,Feb,323.685067057546,314.7211408377857,221.6929950059649,159.43508589552292,3890.675152567123,386.9950820349631,36.2955,106.96,99.48,108.52,2018
218,03Q,Mar,388.1891990711846,359.53826243876506,252.2343934241332,181.92734925968887,4093.510214764916,445.5238252675952,36.2955,106.96,99.48,108.52,2018
219,03Q,Apr,386.9921686101472,345.5904735447485,228.31740243351925,162.15397311796266,3904.1754487470894,461.9167665413068,36.2955,106.96,99.48,108.52,2018
220,03Q,May,391.9961072669787,352.0323544535178,241.60845988671687,178.1120746050365,3960.353211830668,506.3575374357703,36.2955,106.96,99.48,108.52,2018
221,03Q,Jun,338.5161991848649,306.60040588617767,233.84926266505096,174.00302188185782,3755.672190767451,485.7213704178204,36.2955,106.96,99.48,108.52,2018
222,03Q,Jul,362.7177961790888,330.29508432038153,255.5792391455244,185.22995238299137,3797.302695926493,533.3856814205618,36.2955,106.96,99.48,108.52,2018
223,03Q,Aug,345.2291058583976,325.05023387264947,240.8346522944547,171.2706938327535,3679.7399126613495,514.8296620793212,36.2955,106.96,99.48,108.52,2018
224,03Q,Sep,344.1525312928104,319.03245809577794,238.62075613098511,171.61439497174837,3739.6646967254896,480.3212519458335,36.2955,106.96,99.48,108.52,2018
225,03Q,Oct,369.61891518926245,329.18337678528803,248.82234356941893,175.2741400607103,4560.179636594068,475.775233844416,36.2955,106.96,99.48,108.52,2018
226,03Q,Nov,388.9796908850773,339.07079820350066,249.19676659793285,172.84903090679688,4381.645107520217,453.8165888333265,36.2955,106.96,99.48,108.52,2018
227,03Q,Dec,452.8288439672049,410.9227398396079,272.03849145537845,187.12318882460548,3525.5610199611524,463.8591560937307,36.2955,106.96,99.48,108.52,2018
228,03R,Jan,373.1698546072246,365.4656962940488,234.22560581165985,160.62939935057767,6161.553220225019,572.690544229911,34.5038,95.8,98.1,97.2,2018
229,03R,Feb,323.685067057546,314.7211408377857,221.6929950059649,159.43508589552292,5352.193091775399,524.8697244941137,34.5038,95.8,98.1,97.2,2018
230,03R,Mar,388.1891990711847,359.53826243876506,252.23439342413317,181.92734925968887,5565.676824001995,589.616216184884,34.5038,95.8,98.1,97.2,2018
231,03R,Apr,386.9921686101472,345.5904735447484,228.31740243351925,162.15397311796266,5300.662535720703,578.4290425982066,34.5038,95.8,98.1,97.2,2018
232,03R,May,391.9961072669786,352.0323544535179,241.60845988671684,178.1120746050365,5632.307166167205,654.565584080594,34.5038,95.8,98.1,97.2,2018
233,03R,Jun,338.5161991848649,306.6004058861776,233.84926266505093,174.00302188185782,5188.443012074033,632.249201537222,34.5038,95.8,98.1,97.2,2018
234,03R,Jul,362.7177961790888,330.29508432038153,255.5792391455244,185.2299523829913,5360.771857012851,662.9704554280978,34.5038,95.8,98.1,97.2,2018
235,03R,Aug,345.2291058583976,325.0502338726495,240.8346522944547,171.27069383275352,5214.440148621312,587.181701725607,34.5038,95.8,98.1,97.2,2018
236,03R,Sep,344.15253129281047,319.03245809577794,238.62075613098503,171.61439497174834,5148.592328960868,597.9341405874136,34.5038,95.8,98.1,97.2,2018
237,03R,Oct,369.6189151892625,329.18337678528803,248.82234356941888,175.2741400607103,6452.129910328717,617.0334861667411,34.5038,95.8,98.1,97.2,2018
238,03R,Nov,388.9796908850773,339.07079820350066,249.19676659793285,172.84903090679688,6132.194135138739,593.2100232438166,34.5038,95.8,98.1,97.2,2018
239,03R,Dec,452.8288439672048,410.9227398396079,272.0384914553785,187.12318882460545,5063.790075296055,613.3527321628343,34.5038,95.8,98.1,97.2,2018
240,04C,Jan,844.4673411820347,766.0366310265808,255.09463946425475,193.37313985067755,5324.899076060335,801.3670478410442,35.5218,95.7,95.6,92.2,2018
241,04C,Feb,799.62164079523,666.2387604231768,235.65977204846536,179.62088613897168,4763.72255910455,729.3830830644844,35.5218,95.7,95.6,92.2,2018
242,04C,Mar,885.1184343135765,801.3670478410442,259.4769619738749,199.8227863584922,4891.531397620616,794.8639990090593,35.5218,95.7,95.6,92.2,2018
243,04C,Apr,735.3512490921069,674.9939473787928,224.8518122950683,170.32677366542612,4648.356783721546,790.2189641290701,35.5218,95.7,95.6,92.2,2018
244,04C,May,754.4944231429714,672.4321402631624,245.9850192301569,188.2351573466073,4904.987922909312,844.6644032678524,35.5218,95.7,95.6,92.2,2018
245,04C,Jun,762.7428790207704,639.7198340174203,239.88161158267556,185.3603638894604,4539.40960199089,827.4918500751652,35.5218,95.7,95.6,92.2,2018
246,04C,Jul,838.3865682482307,656.0478354137459,261.13486483795265,201.09148641606387,4504.811130066607,837.6546233580506,35.5218,95.7,95.6,92.2,2018
247,04C,Aug,744.4724084928129,614.4958870327517,237.24185618400296,182.6902809993717,4162.429831821586,800.2128270526831,35.5218,95.7,95.6,92.2,2018
248,04C,Sep,737.7159941219195,628.9940262036271,240.4464611102996,184.67167710522077,4483.584728251384,809.2776830002985,35.5218,95.7,95.6,92.2,2018
249,04C,Oct,815.4992145668294,698.5850942238287,245.3039143187713,185.73061201383135,5454.819294067305,846.2127482278488,35.5218,95.7,95.6,92.2,2018
250,04C,Nov,868.3400052925247,735.1541870062891,249.60409987247291,187.5199340073787,5118.631375662269,859.2751493449093,35.5218,95.7,95.6,92.2,2018
251,04C,Dec,1012.307934845644,874.3926264997832,266.32086587009826,200.4558727418024,4328.9191426110165,860.4012184067249,35.5218,95.7,95.6,92.2,2018
252,05W,Jan,1196.483802702263,1126.1825712003454,255.0946394642548,193.3731398506776,4477.472941408069,781.1878901680491,26.4149,99.05,102.15,98.95,2018
253,05W,Feb,1095.0259134049345,997.2780514028068,235.65977204846536,179.62088613897168,3792.6321886511023,718.0795687282557,26.4149,99.05,102.15,98.95,2018
254,05W,Mar,1172.027908491041,1044.221253913511,259.4769619738749,199.82278635849215,3942.926151528115,804.205202366846,26.4149,99.05,102.15,98.95,2018
255,05W,Apr,1034.8326134113702,958.549909331476,224.85181229506836,170.32677366542612,3642.0732238244327,777.4778628728483,26.4149,99.05,102.15,98.95,2018
256,05W,May,1029.6840041037444,971.5350048646786,245.9850192301569,188.23515734660737,3788.202870349689,875.3014397177351,26.4149,99.05,102.15,98.95,2018
257,05W,Jun,949.6534153072698,877.5728850005111,239.8816115826756,185.3603638894604,3771.6970346281832,872.3864182715059,26.4149,99.05,102.15,98.95,2018
258,05W,Jul,970.9671435439848,917.1338903421932,261.13486483795265,201.0914864160639,3808.608020473293,891.6179883323427,26.4149,99.05,102.15,98.95,2018
259,05W,Aug,879.1250392770747,841.8733366395481,237.24185618400296,182.6902809993717,3675.842043695036,801.8580422413108,26.4149,99.05,102.15,98.95,2018
260,05W,Sep,893.77586135098,852.4734146258362,240.4464611102996,184.6716771052208,3719.1509337532975,786.4122143184339,26.4149,99.05,102.15,98.95,2018
261,05W,Oct,974.071452097112,928.4532593346936,245.3039143187713,185.7306120138314,4608.838193595281,841.0026159478174,26.4149,99.05,102.15,98.95,2018
262,05W,Nov,1037.0662012727664,976.7971864364432,249.60409987247291,187.5199340073787,4374.387182991418,817.6067295352244,26.4149,99.05,102.15,98.95,2018
263,05W,Dec,1281.6251433849834,1206.970308424412,266.3208658700983,200.4558727418024,3430.071664098672,839.8290358850497,26.4149,99.05,102.15,98.95,2018
264,06H,Jan,268.2001817543797,247.43789308883476,195.31421328257264,125.6315844875832,5736.206462177994,317.7346611000639,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018
265,06H,Feb,251.41939373217323,222.9190473191229,175.90980330236812,110.88913060640884,5096.849440790362,290.38670043819,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018
266,06H,Mar,284.85725083004166,258.9212607635484,194.32736252072385,124.52777363544124,5371.741692835099,327.801446836844,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018
267,06H,Apr,242.3766634574722,230.90454295971716,172.4503431316649,110.1288900195031,4895.896130071353,311.0982643356518,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018
268,06H,May,336.819208378697,248.02274629068103,188.53052804556765,122.25984438459987,5194.306229136487,347.4885053851484,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018
269,06H,Jun,283.65380289547323,219.39868093108632,185.05096535934527,119.58620982055396,4827.1646316774495,334.33954327463806,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018
270,06H,Jul,305.4395846642493,229.9710272721547,203.5032471045068,131.59289408971424,4965.279964728853,364.2164316756494,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018
271,06H,Aug,271.87800861983646,205.14850772456117,187.7593224501969,121.27116612134029,4693.593158117313,345.5353206345208,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018
272,06H,Sep,269.62857322811976,205.9695516425377,185.19351046939008,119.39797717523838,4790.914980339935,333.8576017419628,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018
273,06H,Oct,272.215423928594,209.07377248310675,190.58098462852013,121.47401877794248,5768.9582414813885,341.4656421238269,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018
274,06H,Nov,287.6465507157704,228.72259062975195,193.2071041558844,122.01495919554851,5598.608499266685,341.0472471409676,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018
275,06H,Dec,330.86945176760634,268.0089797460837,199.1263812255663,122.47548955107794,4534.906738408659,337.8022116448772,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018
276,06K,Jan,278.43791103311617,260.4941154653195,195.31421328257264,125.63158448758324,4275.79347646544,259.89407427452824,56.9078,106.34,98.4,105.74,2018
277,06K,Feb,252.66409558119008,231.5608183057623,175.90980330236815,110.88913060640884,3742.5273864039727,240.51184547636703,56.9078,106.34,98.4,105.74,2018
278,06K,Mar,282.61048741873776,262.2884950220992,194.32736252072388,124.52777363544124,4041.976671036308,266.2200963664032,56.9078,106.34,98.4,105.74,2018
279,06K,Apr,247.0319760154128,235.89652010563657,172.4503431316649,110.12889001950307,3600.209461620376,261.07141727496054,56.9078,106.34,98.4,105.74,2018
280,06K,May,272.1704609065652,244.8941745338906,188.53052804556768,122.25984438459986,3731.632570579077,284.8291446866686,56.9078,106.34,98.4,105.74,2018
281,06K,Jun,253.5655781336392,231.07144206300416,185.05096535934524,119.586209820554,3514.527006842647,281.87700104379365,56.9078,106.34,98.4,105.74,2018
282,06K,Jul,263.5763272398836,235.93086229811084,203.5032471045068,131.59289408971424,3599.998594217313,287.25411982188734,56.9078,106.34,98.4,105.74,2018
283,06K,Aug,241.90640378863063,216.9396298598495,187.7593224501969,121.27116612134024,3470.6314424384705,260.38609821500745,56.9078,106.34,98.4,105.74,2018
284,06K,Sep,233.35519786254196,215.37706010227103,185.19351046939005,119.3979771752384,3557.174939112037,264.26957288807506,56.9078,106.34,98.4,105.74,2018
285,06K,Oct,245.37496522853016,226.31504840532037,190.58098462852013,121.4740187779425,4345.537870028362,282.65018152168943,56.9078,106.34,98.4,105.74,2018
286,06K,Nov,257.557858008771,238.98731742831924,193.2071041558844,122.0149591955485,4230.667852210066,266.04437353051776,56.9078,106.34,98.4,105.74,2018
287,06K,Dec,306.5985088620028,283.3402590088157,199.1263812255663,122.47548955107791,3368.536474789045,259.33176119969494,56.9078,106.34,98.4,105.74,2018
288,06N,Jan,278.43791103311617,260.4941154653195,195.3142132825726,125.63158448758324,3962.126680880353,192.589856799906,59.567,107.58,99.22,106.4,2018
