ccg,icb_name,year,month,emergency_admissions,elective_total,outpatient_first_total,outpatient_dna,gp_referrals,gp_appt_available,111_offered,111_answered,population,pop_65plus,pct_65plus,fx_asthma__qof_prevalence,fx_chd__qof_prevalence,fx_copd__qof_prevalence,fx_depression__qof_prevalence,fx_diabetes__qof_prevalence,fx_heart_failure__qof_prevalence,fx_hypertension__qof_prevalence,fx_deprivation_score__imd_2019,emergency_admissions_rate,gp_appt_available_rate,111_offered_rate,111_answered_rate,elective_total_rate,outpatient_first_total_rate,outpatient_dna_rate,gp_referrals_rate,month_num
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2023.0,Apr,1275.0,1545.0,4205.0,365.0,1905.0,45128.0,6395.200970616473,5101.271100012369,12.0157,26953.0,22.4314854731726,7.57723,3.76514,2.39512,16.69633,7.79712,1.24536,16.17516,25.9982715274201,106.11117121765689,3755.752889968957,532.2370707171843,424.55047146752736,128.581772181396,349.9588038982331,30.376923525054718,158.54257346638147,4
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2023.0,May,1310.0,1830.0,5520.0,465.0,2580.0,51858.0,6316.066145889573,5029.559096682747,12.0157,26953.0,22.4314854731726,7.57723,3.76514,2.39512,16.69633,7.79712,1.24536,16.17516,25.9982715274201,109.02402689814159,4315.853425102157,525.6511186106155,418.5822795744523,152.30073986534285,459.39895303644397,38.699368326439576,214.71907587572923,5
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2023.0,Jun,1415.0,1920.0,5575.0,495.0,2650.0,54096.0,5609.482744661513,4438.721385039341,12.0157,26953.0,22.4314854731726,7.57723,3.76514,2.39512,16.69633,7.79712,1.24536,16.17516,25.9982715274201,117.76259393959569,4502.109739757151,466.8461050676625,369.41013715716446,159.7909401865892,463.97629767720565,41.19610176685503,220.54478723669865,6
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2023.0,Jul,1445.0,1785.0,5140.0,420.0,2425.0,52722.0,5745.263761492206,4770.452305704925,12.0157,26953.0,22.4314854731726,7.57723,3.76514,2.39512,16.69633,7.79712,1.24536,16.17516,25.9982715274201,120.25932738001114,4387.759348186123,478.146405244156,397.01825991868344,148.55563970471965,427.7736627911815,34.95426816581639,201.8192864335827,7
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2023.0,Aug,1400.0,1860.0,5185.0,470.0,2510.0,52963.0,5465.46113797452,4483.541387120355,12.0157,26953.0,22.4314854731726,7.57723,3.76514,2.39512,16.69633,7.79712,1.24536,16.17516,25.9982715274201,116.51422721938796,4407.81644015746,454.85998634906997,373.1402570903363,154.7974733057583,431.5187629518047,39.11549056650882,208.89336451475984,8
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2023.0,Sep,1395.0,1785.0,5175.0,430.0,2500.0,59775.0,5730.827002927163,4629.167078092352,12.0157,26953.0,22.4314854731726,7.57723,3.76514,2.39512,16.69633,7.79712,1.24536,16.17516,25.9982715274201,116.09810497931872,4974.741380027796,476.9449139814712,385.25987483811616,148.55563970471965,430.6865184716662,35.78651264595487,208.06112003462135,9
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2023.0,Oct,1410.0,1895.0,5525.0,440.0,2620.0,65297.0,6105.585125590522,4920.041028439875,12.0157,26953.0,22.4314854731726,7.57723,3.76514,2.39512,16.69633,7.79712,1.24536,16.17516,25.9982715274201,117.34647169952645,5434.306781960268,508.1339518788353,409.4676987973963,157.71032898624298,459.8150752765132,36.61875712609336,218.04805379628317,10
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2023.0,Nov,1415.0,2115.0,5660.0,420.0,2545.0,58561.0,5729.8519713029455,4611.899582553772,12.0157,26953.0,22.4314854731726,7.57723,3.76514,2.39512,16.69633,7.79712,1.24536,16.17516,25.9982715274201,117.76259393959569,4873.706900138985,476.8637675127496,383.8227970533362,176.01970754928968,471.05037575838276,34.95426816581639,211.80622019524455,11
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2023.0,Dec,1340.0,1670.0,4580.0,395.0,2010.0,47758.0,6882.936951157026,5690.347464205574,12.0157,26953.0,22.4314854731726,7.57723,3.76514,2.39512,16.69633,7.79712,1.24536,16.17516,25.9982715274201,111.52076033855705,3974.6331882453787,572.828628474165,473.5760267155117,138.98482818312706,381.16797190342635,32.873656965470175,167.28114050783557,12
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2024.0,Jan,1315.0,1990.0,5685.0,490.0,2505.0,59653.0,6399.334090850981,5583.3678723155335,12.1995,27446.0,22.497643346038775,7.54712,3.73178,2.38124,16.69633,8.03491,1.33547,16.67047,25.9982715274201,107.7913029222509,4889.790565187098,524.5570794582549,457.6718613316557,163.12143940325421,466.0027050288946,40.16558055658019,205.33628427394564,1
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2024.0,Feb,1335.0,1980.0,5480.0,430.0,2580.0,56919.0,6035.320586478273,5219.322859806032,12.1995,27446.0,22.497643346038775,7.54712,3.73178,2.38124,16.69633,8.03491,1.33547,16.67047,25.9982715274201,109.4307143735399,4665.683019795893,494.71868408363235,427.83088321701973,162.30173367760972,449.1987376531825,35.247346202713224,211.48407721627936,2
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2024.0,Mar,1435.0,2050.0,5130.0,400.0,2450.0,54363.0,6781.338741332649,5939.252277395577,12.1995,27446.0,22.497643346038775,7.54712,3.73178,2.38124,16.69633,8.03491,1.33547,16.67047,25.9982715274201,117.62777162998484,4456.166236321161,555.8702193805196,486.8439097828253,168.0396737571212,420.50903725562523,32.78822902577974,200.82790278290094,3
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2024.0,Apr,1385.0,1990.0,6015.0,440.0,2405.0,55977.0,2583.509676364598,2426.788203954847,12.1995,27446.0,22.497643346038775,7.54712,3.73178,2.38124,16.69633,8.03491,1.33547,16.67047,25.9982715274201,113.52924300176237,4588.466740440182,211.77176739740136,198.92521857083054,163.12143940325421,493.0529939751629,36.06705192835772,197.1392270175007,4
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2024.0,May,1395.0,2055.0,6315.0,475.0,2610.0,56086.0,2520.225583615305,2520.225583615305,12.1995,27446.0,22.497643346038775,7.54712,3.73178,2.38124,16.69633,8.03491,1.33547,16.67047,25.9982715274201,114.34894872740686,4597.401532849707,206.58433408052008,206.58433408052008,168.44952661994344,517.6441657444977,38.936021968113444,213.94319439321282,5
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2024.0,Jun,1315.0,2075.0,5760.0,450.0,2430.0,52561.0,2246.955513207229,2246.955513207229,12.1995,27446.0,22.497643346038775,7.54712,3.73178,2.38124,16.69633,8.03491,1.33547,16.67047,25.9982715274201,107.7913029222509,4308.455264560022,184.18422994444273,184.18422994444273,170.08893807123243,472.15049797122833,36.88675765400221,199.18849133161194,6
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2024.0,Jul,1440.0,2140.0,6495.0,450.0,2715.0,55813.0,2285.474210437008,2285.474210437008,12.1995,27446.0,22.497643346038775,7.54712,3.73178,2.38124,16.69633,8.03491,1.33547,16.67047,25.9982715274201,118.03762449280708,4575.023566539612,187.34162961080438,187.34162961080438,175.41702528792163,532.3988688060986,36.88675765400221,222.55010451248,7
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2024.0,Aug,1360.0,1970.0,5580.0,405.0,2375.0,52757.0,2126.153316741812,2126.153316741812,12.1995,27446.0,22.497643346038775,7.54712,3.73178,2.38124,16.69633,8.03491,1.33547,16.67047,25.9982715274201,111.47997868765113,4324.521496782655,174.28200473312938,174.28200473312938,161.48202795196525,457.39579490962745,33.19808188860199,194.68010984056724,8
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2024.0,Sep,1280.0,1950.0,5945.0,500.0,2540.0,55401.0,2191.233373288322,2191.233373288322,12.1995,27446.0,22.497643346038775,7.54712,3.73178,2.38124,16.69633,8.03491,1.33547,16.67047,25.9982715274201,104.92233288249518,4541.251690643059,179.61665423077355,179.61665423077355,159.84261650067626,487.31505389565143,40.98528628222468,208.20525431370137,9
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2024.0,Oct,1480.0,2205.0,6695.0,485.0,2620.0,75457.0,2391.9086965246915,2391.9086965246915,12.1995,27446.0,22.497643346038775,7.54712,3.73178,2.38124,16.69633,8.03491,1.33547,16.67047,25.9982715274201,121.31644739538505,6185.253493995655,196.06612537601472,196.06612537601472,180.74511250461083,548.7929833189885,39.75572769375794,214.76290011885732,10
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2024.0,Nov,1445.0,2150.0,6395.0,455.0,2455.0,57577.0,2506.6298225890064,2506.6298225890064,12.1995,27446.0,22.497643346038775,7.54712,3.73178,2.38124,16.69633,8.03491,1.33547,16.67047,25.9982715274201,118.44747735562933,4719.619656543301,205.46988176474497,205.46988176474497,176.23673101356613,524.2018115496536,37.29661051682446,201.23775564572318,11
02G,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2024.0,Dec,1460.0,1785.0,5495.0,455.0,2315.0,50576.0,2849.879464814946,2849.879464814946,12.1995,27446.0,22.497643346038775,7.54712,3.73178,2.38124,16.69633,8.03491,1.33547,16.67047,25.9982715274201,119.67703594409606,4145.743678019591,233.60625147054765,233.60625147054765,146.3174720275421,450.4282962416492,37.29661051682446,189.76187548670026,12
02H,NHS GREATER MANCHESTER ICB,2022.0,Apr,3940.0,3915.0,11715.0,1310.0,4975.0,,,,33.4675,64822.0,19.36864121909315,6.86288,3.04673,2.2277,14.79736,7.51494,0.89607,13.20424,,117.72615223724509,,,,116.97915888548592,350.04108463434676,39.142451632180475,148.6516770000747,4
02H,NHS GREATER MANCHESTER ICB,2022.0,May,3970.0,4345.0,13730.0,1535.0,5730.0,,,,33.4675,64822.0,19.36864121909315,6.86288,3.04673,2.2277,14.79736,7.51494,0.89607,13.20424,,118.62254425935609,,,,129.82744453574364,410.24874878613576,45.86539179801299,171.2108762232016,5
02H,NHS GREATER MANCHESTER ICB,2022.0,Jun,3710.0,4275.0,13135.0,1470.0,5595.0,121952.0,,,33.4675,64822.0,19.36864121909315,6.86288,3.04673,2.2277,14.79736,7.51494,0.89607,13.20424,,110.85381340106073,3643.8933293493687,,,127.73586315081795,392.4703070142676,43.923209083439154,167.1771121237021,6
02H,NHS GREATER MANCHESTER ICB,2022.0,Jul,3520.0,4235.0,12535.0,1485.0,5390.0,123613.0,,,33.4675,64822.0,19.36864121909315,6.86288,3.04673,2.2277,14.79736,7.51494,0.89607,13.20424,,105.17666392769104,3693.523567640248,,,126.54067378800329,374.5424665720475,44.371405094494655,161.0517666392769,7
02H,NHS GREATER MANCHESTER ICB,2022.0,Aug,3460.0,4340.0,13350.0,1605.0,5595.0,127508.0,,,33.4675,64822.0,19.36864121909315,6.86288,3.04673,2.2277,14.79736,7.51494,0.89607,13.20424,,103.38387988346904,3809.9051318443267,,,129.6780458653918,398.89444983939643,47.95697318293867,167.1771121237021,8
02H,NHS GREATER MANCHESTER ICB,2022.0,Sep,3460.0,4345.0,12710.0,1440.0,5725.0,141615.0,,,33.4675,64822.0,19.36864121909315,6.86288,3.04673,2.2277,14.79736,7.51494,0.89607,13.20424,,103.38387988346904,4231.418540374991,,,129.82744453574364,379.77142003436165,43.02681706132815,171.06147755284977,9
02H,NHS GREATER MANCHESTER ICB,2022.0,Oct,3570.0,4575.0,13145.0,1400.0,6005.0,160413.0,,,33.4675,64822.0,19.36864121909315,6.86288,3.04673,2.2277,14.79736,7.51494,0.89607,13.20424,,106.67065063120938,4793.097781429745,,,136.699783371928,392.7691043549712,41.83162769851348,179.42780309255247,10
02H,NHS GREATER MANCHESTER ICB,2022.0,Nov,3560.0,4635.0,13690.0,1305.0,6145.0,151867.0,,,33.4675,64822.0,19.36864121909315,6.86288,3.04673,2.2277,14.79736,7.51494,0.89607,13.20424,,106.37185329050571,4537.745574064391,,,138.49256741615,409.05355942332113,38.99305296182864,183.61096586240382,11
02H,NHS GREATER MANCHESTER ICB,2022.0,Nov,3560.0,4635.0,13690.0,1305.0,6145.0,151867.0,,,33.4675,64822.0,19.36864121909315,6.86288,3.04673,2.2277,14.79736,7.51494,0.89607,13.20424,,106.37185329050571,4537.745574064391,,,138.49256741615,409.05355942332113,38.99305296182864,183.61096586240382,11
02H,NHS GREATER MANCHESTER ICB,2022.0,Dec,3640.0,3835.0,11380.0,1200.0,4935.0,129474.0,,,33.4675,64822.0,19.36864121909315,6.86288,3.04673,2.2277,14.79736,7.51494,0.89607,13.20424,,108.76223201613506,3868.6486890266674,,,114.58878015985657,340.0313737207739,35.855680884440126,147.45648763726,12
02H,NHS GREATER MANCHESTER ICB,2023.0,Jan,3735.0,4055.0,13315.0,1290.0,5845.0,142698.0,,,34.0208,65514.0,19.257042750317453,6.85967,2.98762,2.16272,15.91784,7.73763,0.93945,13.59854,,109.7857781122137,4194.4339933217325,,,119.19178855288528,391.3782156798194,37.917979588957344,171.80665945539198,1
02H,NHS GREATER MANCHESTER ICB,2023.0,Feb,3150.0,4165.0,12770.0,1135.0,5785.0,132093.0,,,34.0208,65514.0,19.257042750317453,6.85967,2.98762,2.16272,15.91784,7.73763,0.93945,13.59854,,92.59041527536095,3882.7129285613505,,,122.42510464186614,375.3586041480506,33.36194328175704,170.04303249776606,2
02H,NHS GREATER MANCHESTER ICB,2023.0,Mar,3885.0,4760.0,14205.0,1175.0,6125.0,152823.0,,,34.0208,65514.0,19.257042750317453,6.85967,2.98762,2.16272,15.91784,7.73763,0.93945,13.59854,,114.19484550627851,4492.046042421107,,,139.91440530498988,417.53868221793726,34.53769458684099,180.03691859097964,3
02H,NHS GREATER MANCHESTER ICB,2023.0,Apr,3735.0,4040.0,11845.0,1065.0,4950.0,115792.0,18107.130935455185,14443.546679702455,34.0208,65514.0,19.257042750317453,6.85967,2.98762,2.16272,15.91784,7.73763,0.93945,13.59854,,109.7857781122137,3403.5648779570142,532.2370707171843,424.55047146752736,118.75088181347881,348.1693552179843,31.30437849786013,145.49922400413863,4
02H,NHS GREATER MANCHESTER ICB,2023.0,May,4005.0,4780.0,14040.0,1285.0,5800.0,132778.0,17883.071576028025,14240.504016946525,34.0208,65514.0,19.257042750317453,6.85967,2.98762,2.16272,15.91784,7.73763,0.93945,13.59854,,117.72209942153036,3902.847669660913,525.6511186106154,418.58227957445223,140.50228095753187,412.688708084466,37.77101067582185,170.48393923717254,5
02H,NHS GREATER MANCHESTER ICB,2023.0,Jun,4005.0,4875.0,14635.0,1275.0,6520.0,142073.0,15882.47797128593,12567.628394196458,34.0208,65514.0,19.257042750317453,6.85967,2.98762,2.16272,15.91784,7.73763,0.93945,13.59854,,117.72209942153036,4176.062879179795,466.84610506766245,369.41013715716434,143.29469030710624,430.1780087475897,37.477072849550865,191.64746272868362,6
02H,NHS GREATER MANCHESTER ICB,2023.0,Jul,4045.0,4670.0,13080.0,1240.0,5710.0,134285.0,16266.923223530383,13506.878817041545,34.0208,65514.0,19.257042750317453,6.85967,2.98762,2.16272,15.91784,7.73763,0.93945,13.59854,,118.89785072661431,3947.144100079951,478.14640524415597,397.0182599186834,137.268964868551,384.4706767624512,36.448290457602404,167.83849880073367,7
02H,NHS GREATER MANCHESTER ICB,2023.0,Aug,4110.0,4700.0,13580.0,1210.0,5990.0,135699.0,15474.700623584436,12694.530058418914,34.0208,65514.0,19.257042750317453,6.85967,2.98762,2.16272,15.91784,7.73763,0.93945,13.59854,,120.80844659737572,3988.7069087146683,454.85998634906986,373.1402570903363,138.15077834736397,399.1675680760006,35.566476978789446,176.0687579363213,8
02H,NHS GREATER MANCHESTER ICB,2023.0,Sep,3955.0,4670.0,13985.0,1295.0,6475.0,153350.0,16226.047529580834,13106.84914989258,34.0208,65514.0,19.257042750317453,6.85967,2.98762,2.16272,15.91784,7.73763,0.93945,13.59854,,116.25241029017542,4507.536565865588,476.94491398147113,385.25987483811605,137.268964868551,411.0720500399755,38.06494850209283,190.32474251046418,9
02H,NHS GREATER MANCHESTER ICB,2023.0,Oct,4205.0,4795.0,15340.0,1375.0,7290.0,178203.0,17287.12355007948,13930.41868724646,34.0208,65514.0,19.257042750317453,6.85967,2.98762,2.16272,15.91784,7.73763,0.93945,13.59854,,123.60085594695009,5238.060245496872,508.13395187883526,409.4676987973963,140.94318769693834,450.9006254996943,40.41645111226073,214.28067535154963,10
02H,NHS GREATER MANCHESTER ICB,2023.0,Nov,4080.0,5085.0,15155.0,1370.0,6880.0,155121.0,16223.28686179775,13057.95861399214,34.0208,65514.0,19.257042750317453,6.85967,2.98762,2.16272,15.91784,7.73763,0.93945,13.59854,,119.92663311856276,4559.592954898179,476.8637675127495,383.82279705333616,149.46738465879696,445.462775713681,40.26948219912524,202.22922447443915,11
02H,NHS GREATER MANCHESTER ICB,2023.0,Dec,4040.0,4165.0,12315.0,1190.0,5250.0,127208.0,19488.088203593874,16111.435289683079,34.0208,65514.0,19.257042750317453,6.85967,2.98762,2.16272,15.91784,7.73763,0.93945,13.59854,,118.75088181347881,3739.124300427973,572.828628474165,473.57602671551166,122.42510464186614,361.9844330527207,34.97860132624747,154.31735879226827,12
02H,NHS GREATER MANCHESTER ICB,2024.0,Jan,3870.0,4895.0,15030.0,1370.0,6290.0,155309.0,18093.127696090018,15786.109375423732,34.4922,66487.0,19.27595224427552,6.83887,2.94129,2.17546,15.91784,7.95163,0.9988,13.95812,,112.19927983718058,4502.7281530317005,524.5570794582549,457.67186133165563,141.91614335994805,435.7506914606781,39.7191249036014,182.36006981288526,1
02H,NHS GREATER MANCHESTER ICB,2024.0,Feb,3790.0,4865.0,14610.0,1250.0,6435.0,148216.0,17063.93579514946,14756.828390098086,34.4922,66487.0,19.27595224427552,6.83887,2.94129,2.17546,15.91784,7.95163,0.9988,13.95812,,109.87991487930606,4297.087457454149,494.7186840836323,427.83088321701973,141.0463815007451,423.5740254318368,36.24007746678959,186.56391879903285,2
02H,NHS GREATER MANCHESTER ICB,2024.0,Mar,4110.0,4930.0,13335.0,1075.0,5990.0,187390.0,19173.186780916756,16792.31750501116,34.4922,66487.0,19.27595224427552,6.83887,2.94129,2.17546,15.91784,7.95163,0.9988,13.95812,,119.15737471080419,5432.822493201362,555.8702193805196,486.84390978282516,142.93086552901818,386.6091464157114,31.166466621439053,173.66245122085576,3
02H,NHS GREATER MANCHESTER ICB,2024.0,Apr,4010.0,5100.0,14685.0,1210.0,5955.0,191660.0,7304.474155424646,6861.3684239888,34.4922,66487.0,19.27595224427552,6.83887,2.94129,2.17546,15.91784,7.95163,0.9988,13.95812,,116.25816851346103,5556.618597827915,211.77176739740133,198.9252185708305,147.85951606450155,425.7484300798442,35.08039498785233,172.64772905178563,4
02H,NHS GREATER MANCHESTER ICB,2024.0,May,4330.0,5315.0,15520.0,1235.0,6585.0,191807.0,7125.548167972113,7125.548167972113,34.4922,66487.0,19.27595224427552,6.83887,2.94129,2.17546,15.91784,7.95163,0.9988,13.95812,,125.53562834495916,5560.880430938009,206.58433408052005,206.58433408052005,154.09280938878936,449.9568018276596,35.805196537188124,190.91272809504758,5
02H,NHS GREATER MANCHESTER ICB,2024.0,Jun,4095.0,5030.0,14355.0,1195.0,6100.0,174903.0,6352.919296089706,6352.919296089706,34.4922,66487.0,19.27595224427552,6.83887,2.94129,2.17546,15.91784,7.95163,0.9988,13.95812,,118.72249378120272,5070.79861533912,184.1842299444427,184.1842299444427,145.83007172636133,416.18104962861173,34.64551405825085,176.85157803793322,6
02H,NHS GREATER MANCHESTER ICB,2024.0,Jul,4410.0,5465.0,16520.0,1450.0,6980.0,196541.0,6461.824956861785,6461.824956861785,34.4922,66487.0,19.27595224427552,6.83887,2.94129,2.17546,15.91784,7.95163,0.9988,13.95812,,127.85499330283369,5698.128852320236,187.34162961080435,187.34162961080435,158.44161868480413,478.9488638010913,42.03848986147593,202.36459257455311,7
02H,NHS GREATER MANCHESTER ICB,2024.0,Aug,4155.0,5120.0,14540.0,1215.0,6490.0,136167.0,6011.369763656045,6011.369763656045,34.4922,66487.0,19.27595224427552,6.83887,2.94129,2.17546,15.91784,7.95163,0.9988,13.95812,,120.46201749960862,3947.762102736271,174.28200473312938,174.28200473312938,148.43935730397018,421.5445810936966,35.22535529771949,188.15848220757158,8
02H,NHS GREATER MANCHESTER ICB,2024.0,Sep,4190.0,5050.0,15190.0,1335.0,6530.0,145569.0,6195.373561058686,6195.373561058686,34.4922,66487.0,19.27595224427552,6.83887,2.94129,2.17546,15.91784,7.95163,0.9988,13.95812,,121.47673966867873,4220.345469410476,179.61665423077355,179.61665423077355,146.40991296582996,440.38942137642715,38.704402734531286,189.31816468650885,9
02H,NHS GREATER MANCHESTER ICB,2024.0,Oct,4320.0,5550.0,16040.0,1360.0,6705.0,196241.0,6762.752009694574,6762.752009694574,34.4922,66487.0,19.27595224427552,6.83887,2.94129,2.17546,15.91784,7.95163,0.9988,13.95812,,125.24570772522485,5689.431233728205,196.0661253760147,196.0661253760147,160.9059439525458,465.0326740538441,39.42920428386708,194.3917755318594,10
02H,NHS GREATER MANCHESTER ICB,2024.0,Nov,4095.0,5020.0,15050.0,1285.0,6290.0,149885.0,7087.108255805935,7087.108255805935,34.4922,66487.0,19.27595224427552,6.83887,2.94129,2.17546,15.91784,7.95163,0.9988,13.95812,,118.72249378120272,4345.475208887807,205.46988176474494,205.46988176474494,145.540151106627,436.33053270014676,37.254799635859705,182.36006981288526,11
02H,NHS GREATER MANCHESTER ICB,2024.0,Dec,3875.0,4430.0,13370.0,1265.0,5460.0,132446.0,8057.593546972422,8057.593546972422,34.4922,66487.0,19.27595224427552,6.83887,2.94129,2.17546,15.91784,7.95163,0.9988,13.95812,,112.34424014704774,3839.882640133132,233.60625147054762,233.60625147054762,128.43483454230233,387.6238685847815,36.67495839639107,158.29665837493695,12
02M,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2022.0,Apr,1915.0,2885.0,6895.0,380.0,3345.0,,,,20.0386,56078.0,27.984988971285418,7.53037,3.82391,2.44754,15.7774,7.56338,1.19225,15.65035,25.9982715274201,95.56555847214875,,,,143.97213378180112,344.0859141856218,18.963400636771034,166.92782928947133,4
02M,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2022.0,May,1990.0,3320.0,7700.0,450.0,3540.0,,,,20.0386,56078.0,27.984988971285418,7.53037,3.82391,2.44754,15.7774,7.56338,1.19225,15.65035,25.9982715274201,99.30833491361672,,,,165.68023714231535,384.2583813240446,22.456658648807803,176.65904803728804,5
02M,NHS LANCASHIRE AND SOUTH CUMBRIA ICB,2022.0,Jun,2030.0,3100.0,6860.0,470.0,3510.0,89246.0,,,20.0386,56078.0,27.984988971285418,7.53037,3.82391,2.44754,15.7774,7.56338,1.19225,15.65035,25.9982715274201,101.3044823490663,4453.704350603336,,,154.70142624734262,342.3392851796034,23.454732366532593,175.16193746070087,6
