,ccg,month,year,ae_attendances_attendances,population,gp_appt_available,amb_sys_made,amb_sys_answered,111_111_offered,111_111_answered,People,Lives,Places
18,00R,Jul,2018,1382.2906571910555,13.9305,4702.487347905674,297.86982263313973,235.57245782292148,399.8538710681878,292.95908635092024,85.8,88.0,97.6
19,00R,Aug,2018,1319.981335917591,13.9305,4435.734539320197,274.16507322471676,213.85109050597492,353.2446262066057,281.76158917665174,85.8,88.0,97.6
20,00R,Sep,2018,1271.6700764509528,13.9305,4577.2226409676605,269.15661676682885,209.47181618214782,355.8288526181842,287.2904606739093,85.8,88.0,97.6
21,00R,Oct,2018,1319.478841391192,13.9305,5454.9370087218695,299.02401767376784,230.861925355665,384.70402761738734,301.20213112864985,85.8,88.0,97.6
22,00R,Nov,2018,1224.2202361724271,13.9305,5275.690032662144,283.9882313773547,216.54907349805683,395.6833121250236,312.7870170818836,85.8,88.0,97.6
23,00R,Dec,2018,1209.3607551774885,13.9305,4041.9224004881376,285.20284456992897,228.23686082282856,468.01222971664225,380.8350434831645,85.8,88.0,97.6
24,00T,Jan,2018,328.5886492017437,28.5372,3071.044110844792,310.5618013109489,234.71618677292486,478.57225168501856,363.58153185291974,95.2,96.6,100.1
25,00T,Feb,2018,296.7004471356685,28.5372,2750.7253689920526,261.75643484568997,205.29879692875784,411.81879031724196,302.30054994495646,95.2,96.6,100.1
26,00T,Mar,2018,354.0992108546038,28.5372,2863.455419592672,303.67621537362794,234.71618677292486,486.32983457518407,353.86739044620805,95.2,96.6,100.1
27,00T,Apr,2018,343.34132290484,28.5372,2653.8342934835937,264.97318059068954,203.67792374895882,411.4363051937066,327.3288072593715,95.2,96.6,100.1
28,00T,May,2018,381.4669974629607,28.5372,2778.408533423041,294.3614030511584,227.92643652489792,424.9605868694818,334.7186159922914,95.2,96.6,100.1
29,00T,Jun,2018,351.0155165888735,28.5372,2705.9066761980853,281.1069105448842,220.21374692127847,386.65568247850354,299.35345303156237,95.2,96.6,100.1
30,00T,Jul,2018,361.0375229524971,28.5372,2875.965406557056,297.86982263313973,235.57245782292148,399.85387106818774,292.95908635092024,95.2,96.6,100.1
31,00T,Aug,2018,329.99032841343933,28.5372,2766.1438403207044,274.16507322471676,213.85109050597495,353.2446262066057,281.7615891766517,95.2,96.6,100.1
32,00T,Sep,2018,333.0039387185849,28.5372,3030.9560853902976,269.15661676682885,209.47181618214782,355.8288526181842,287.29046067390937,95.2,96.6,100.1
33,00T,Oct,2018,351.26081045092025,28.5372,3876.484027865383,299.0240176737678,230.861925355665,384.70402761738734,301.2021311286498,95.2,96.6,100.1
34,00T,Nov,2018,345.1985478603367,28.5372,3702.9561414574664,283.9882313773547,216.54907349805683,395.6833121250236,312.7870170818837,95.2,96.6,100.1
35,00T,Dec,2018,345.8643454858921,28.5372,2963.5002733274464,285.202844569929,228.23686082282856,468.01222971664225,380.8350434831645,95.2,96.6,100.1
36,01E,Jan,2018,594.2378136076856,20.2562,3386.1237547022643,310.56180131094885,234.71618677292483,478.5722516850185,363.5815318529197,105.96666666666664,105.33333333333331,101.4
37,01E,Feb,2018,551.7816767212014,20.2562,2949.2698531807546,261.7564348456899,205.29879692875784,411.8187903172419,302.3005499449564,105.96666666666664,105.33333333333331,101.4
38,01E,Mar,2018,638.4711841312783,20.2562,3097.0270830659256,303.6762153736279,234.71618677292483,486.329834575184,353.86739044620805,105.96666666666664,105.33333333333331,101.4
39,01E,Apr,2018,639.3104333488019,20.2562,3122.056456788539,264.97318059068954,203.67792374895882,411.4363051937066,327.32880725937144,105.96666666666664,105.33333333333331,101.4
40,01E,May,2018,677.2741185414836,20.2562,3205.635805333676,294.36140305115833,227.9264365248979,424.9605868694818,334.7186159922914,105.96666666666664,105.33333333333331,101.4
41,01E,Jun,2018,674.7070032878822,20.2562,2989.9487564301303,281.1069105448842,220.21374692127847,386.65568247850354,299.3534530315623,105.96666666666664,105.33333333333331,101.4
42,01E,Jul,2018,728.2214828052646,20.2562,3040.0075038753566,297.86982263313973,235.57245782292148,399.85387106818774,292.95908635092024,105.96666666666664,105.33333333333331,101.4
43,01E,Aug,2018,638.56991933334,20.2562,2887.659087094322,274.16507322471676,213.85109050597492,353.2446262066057,281.7615891766517,105.96666666666664,105.33333333333331,101.4
44,01E,Sep,2018,622.871022205547,20.2562,2853.151133973796,269.15661676682885,209.4718161821478,355.8288526181842,287.2904606739093,105.96666666666664,105.33333333333331,101.4
45,01E,Oct,2018,654.5156544662868,20.2562,3649.8948470098044,299.0240176737678,230.861925355665,384.70402761738734,301.2021311286498,105.96666666666664,105.33333333333331,101.4
46,01E,Nov,2018,616.6013368746359,20.2562,3555.4052586368616,283.9882313773547,216.54907349805683,395.6833121250235,312.7870170818837,105.96666666666664,105.33333333333331,101.4
47,01E,Dec,2018,622.6735518014237,20.2562,2724.8447388947584,285.202844569929,228.23686082282856,468.01222971664225,380.83504348316444,105.96666666666664,105.33333333333331,101.4
48,01G,Jan,2018,339.8478035281909,25.4408,1385.1765667746297,310.5618013109489,234.71618677292483,478.57225168501856,363.58153185291974,90.6,91.3,97.5
49,01G,Feb,2018,313.94453004622494,25.4408,1316.1142731360649,261.75643484568997,205.29879692875784,411.81879031724196,302.30054994495646,90.6,91.3,97.5
50,01G,Mar,2018,359.42265966479044,25.4408,1417.3296437218955,303.67621537362794,234.71618677292483,486.32983457518407,353.8673904462081,90.6,91.3,97.5
51,01G,Apr,2018,343.3461211911575,25.4408,1299.6053583220653,264.97318059068954,203.67792374895882,411.43630519370663,327.32880725937144,90.6,91.3,97.5
52,01G,May,2018,370.1141473538568,25.4408,1470.2367850067608,294.36140305115833,227.92643652489792,424.9605868694818,334.7186159922914,90.6,91.3,97.5
53,01G,Jun,2018,355.4919656614572,25.4408,1546.4136347913588,281.1069105448842,220.2137469212785,386.6556824785036,299.35345303156237,90.6,91.3,97.5
54,01G,Jul,2018,367.99157259205685,25.4408,1708.240306908588,297.86982263313973,235.57245782292148,399.8538710681878,292.9590863509203,90.6,91.3,97.5
55,01G,Aug,2018,339.2975063677243,25.4408,1698.8459482406215,274.16507322471676,213.85109050597495,353.2446262066057,281.76158917665174,90.6,91.3,97.5
56,01G,Sep,2018,338.2362189868243,25.4408,1752.4213075060534,269.15661676682885,209.4718161821478,355.8288526181842,287.29046067390937,90.6,91.3,97.5
57,01G,Oct,2018,365.3580076098236,25.4408,2131.49743718751,299.02401767376784,230.861925355665,384.70402761738734,301.20213112864985,90.6,91.3,97.5
58,01G,Nov,2018,348.49533033552405,25.4408,1958.1538316405145,283.9882313773547,216.54907349805683,395.68331212502363,312.7870170818837,90.6,91.3,97.5
59,01G,Dec,2018,340.94839784912426,25.4408,1608.9116694443571,285.202844569929,228.23686082282856,468.01222971664225,380.8350434831645,90.6,91.3,97.5
60,01J,Jan,2018,1359.993454066806,14.9571,5045.496787478856,310.5618013109489,234.71618677292483,478.57225168501856,363.5815318529197,92.5,88.5,103.8
61,01J,Feb,2018,1224.1527425598003,14.9571,4459.487467490356,261.75643484568997,205.2987969287578,411.8187903172419,302.3005499449564,92.5,88.5,103.8
62,01J,Mar,2018,1432.952031275748,14.9571,4777.396687860614,303.67621537362794,234.71618677292483,486.329834575184,353.86739044620805,92.5,88.5,103.8
63,01J,Apr,2018,1161.8289099271742,14.9571,4544.530691109908,264.9731805906895,203.67792374895882,411.4363051937066,327.32880725937144,92.5,88.5,103.8
64,01J,May,2018,1277.6815351611788,14.9571,4761.885659653275,294.36140305115833,227.92643652489792,424.9605868694818,334.7186159922914,92.5,88.5,103.8
65,01J,Jun,2018,1209.8277266036243,14.9571,4560.643440239083,281.1069105448842,220.21374692127847,386.65568247850354,299.3534530315623,92.5,88.5,103.8
66,01J,Jul,2018,1261.6991118362516,14.9571,4828.208676815692,297.8698226331397,235.57245782292148,399.8538710681877,292.9590863509203,92.5,88.5,103.8
67,01J,Aug,2018,1157.3611460530424,14.9571,4470.251586203208,274.16507322471676,213.85109050597495,353.2446262066057,281.7615891766517,92.5,88.5,103.8
68,01J,Sep,2018,1136.636747420848,14.9571,4310.32753675512,269.15661676682885,209.47181618214782,355.82885261818416,287.29046067390937,92.5,88.5,103.8
69,01J,Oct,2018,1353.0532386958891,14.9571,5743.626772569549,299.0240176737678,230.861925355665,384.70402761738734,301.2021311286498,92.5,88.5,103.8
70,01J,Nov,2018,1313.4149094759305,14.9571,5274.35131141732,283.9882313773547,216.54907349805683,395.6833121250235,312.7870170818836,92.5,88.5,103.8
71,01J,Dec,2018,1313.1169117763384,14.9571,4133.421585735203,285.20284456992897,228.23686082282856,468.0122297166422,380.8350434831645,92.5,88.5,103.8
72,01K,Jan,2018,262.09116319591493,33.0572,5094.079353363261,310.56180131094885,234.71618677292483,478.57225168501856,363.58153185291974,100.2442748091603,103.86870229007631,101.95038167938932
73,01K,Feb,2018,247.72213012596347,33.0572,4387.66743704851,261.75643484568997,205.29879692875784,411.81879031724196,302.3005499449564,100.2442748091603,103.86870229007631,101.95038167938932
74,01K,Mar,2018,288.0764251055746,33.0572,4698.734315066006,303.67621537362794,234.71618677292483,486.329834575184,353.86739044620805,100.2442748091603,103.86870229007631,101.95038167938932
75,01K,Apr,2018,300.0556610965236,33.0572,4347.887903391696,264.9731805906895,203.67792374895885,411.4363051937066,327.32880725937144,100.2442748091603,103.86870229007631,101.95038167938932
76,01K,May,2018,325.1031545321443,33.0572,4577.6109289353,294.36140305115833,227.9264365248979,424.9605868694818,334.7186159922914,100.2442748091603,103.86870229007631,101.95038167938932
77,01K,Jun,2018,311.4298851687378,33.0572,4294.102343816173,281.1069105448842,220.2137469212785,386.6556824785036,299.3534530315623,100.2442748091603,103.86870229007631,101.95038167938932
78,01K,Jul,2018,339.8351947533366,33.0572,4464.443449535956,297.86982263313973,235.57245782292148,399.8538710681877,292.95908635092024,100.2442748091603,103.86870229007631,101.95038167938932
79,01K,Aug,2018,299.75315513715617,33.0572,4364.253475793473,274.16507322471676,213.85109050597492,353.24462620660563,281.76158917665174,100.2442748091603,103.86870229007631,101.95038167938932
80,01K,Sep,2018,310.61311907844583,33.0572,4366.159263337488,269.15661676682885,209.47181618214782,355.8288526181842,287.2904606739093,100.2442748091603,103.86870229007631,101.95038167938932
81,01K,Oct,2018,305.86377551637764,33.0572,5193.724816378883,299.0240176737678,230.861925355665,384.70402761738734,301.2021311286498,100.2442748091603,103.86870229007631,101.95038167938932
82,01K,Nov,2018,290.466222184577,33.0572,5172.609900415038,283.9882313773547,216.54907349805683,395.6833121250235,312.7870170818836,100.2442748091603,103.86870229007631,101.95038167938932
83,01K,Dec,2018,286.866401268105,33.0572,3983.852231888968,285.202844569929,228.23686082282853,468.0122297166422,380.83504348316444,100.2442748091603,103.86870229007631,101.95038167938932
84,01V,Jan,2018,1014.6437211064144,11.6159,4599.127058600711,310.56180131094885,234.7161867729248,478.5722516850185,363.58153185291974,94.8,95.4,103.7
85,01V,Feb,2018,943.2760268252998,11.6159,4027.152437607073,261.7564348456899,205.29879692875784,411.81879031724196,302.30054994495646,94.8,95.4,103.7
86,01V,Mar,2018,1035.9937671639734,11.6159,4340.860372420561,303.67621537362794,234.7161867729248,486.329834575184,353.8673904462081,94.8,95.4,103.7
87,01V,Apr,2018,1023.9413218088998,11.6159,4333.19846073055,264.97318059068954,203.67792374895882,411.4363051937066,327.32880725937144,94.8,95.4,103.7
88,01V,May,2018,1087.4749266092167,11.6159,4308.060503275682,294.36140305115833,227.9264365248979,424.9605868694818,334.7186159922914,94.8,95.4,103.7
89,01V,Jun,2018,1013.3523876755138,11.6159,4143.11417970196,281.1069105448842,220.21374692127847,386.65568247850354,299.3534530315623,94.8,95.4,103.7
90,01V,Jul,2018,1050.8871460670289,11.6159,4275.088456340017,297.86982263313973,235.57245782292145,399.8538710681877,292.95908635092024,94.8,95.4,103.7
91,01V,Aug,2018,982.876918706256,11.6159,4142.769824120387,274.16507322471676,213.85109050597495,353.2446262066057,281.7615891766517,94.8,95.4,103.7
92,01V,Sep,2018,1031.000611231157,11.6159,4293.855835535775,269.15661676682885,209.47181618214782,355.8288526181842,287.2904606739093,94.8,95.4,103.7
93,01V,Oct,2018,1062.2508802589557,11.6159,5266.488175690218,299.0240176737678,230.861925355665,384.7040276173873,301.20213112864985,94.8,95.4,103.7
94,01V,Nov,2018,1048.1323014144405,11.6159,5014.936423350752,283.9882313773547,216.5490734980568,395.6833121250235,312.7870170818837,94.8,95.4,103.7
95,01V,Dec,2018,999.1477199356056,11.6159,3818.903399650479,285.202844569929,228.23686082282856,468.01222971664225,380.83504348316444,94.8,95.4,103.7
96,01W,Jan,2018,272.2303144546311,29.1775,3951.983548967527,310.5618013109489,234.71618677292483,478.57225168501856,363.58153185291974,100.2,104.2,104.4
97,01W,Feb,2018,245.05183788878415,29.1775,3442.241453174536,261.75643484568997,205.29879692875784,411.818790317242,302.30054994495646,100.2,104.2,104.4
98,01W,Mar,2018,283.16339645274616,29.1775,3675.1606546140006,303.67621537362794,234.71618677292483,486.329834575184,353.8673904462081,100.2,104.2,104.4
99,01W,Apr,2018,264.0047982178048,29.1775,3614.908748179248,264.97318059068954,203.67792374895882,411.43630519370663,327.3288072593715,100.2,104.2,104.4
100,01W,May,2018,292.1086453602948,29.1775,3759.746379916032,294.36140305115833,227.92643652489792,424.96058686948186,334.7186159922914,100.2,104.2,104.4
101,01W,Jun,2018,293.41101876445896,29.1775,3544.889041213264,281.1069105448843,220.2137469212785,386.6556824785036,299.35345303156237,100.2,104.2,104.4
102,01W,Jul,2018,307.3258503984235,29.1775,3807.762830948505,297.86982263313973,235.57245782292148,399.85387106818774,292.9590863509203,100.2,104.2,104.4
103,01W,Aug,2018,275.2463370748008,29.1775,3615.5256618970097,274.16507322471676,213.85109050597492,353.2446262066057,281.76158917665174,100.2,104.2,104.4
104,01W,Sep,2018,285.596778339474,29.1775,3782.2637306143433,269.15661676682885,209.4718161821478,355.8288526181842,287.29046067390937,100.2,104.2,104.4
105,01W,Oct,2018,283.78031017050813,29.1775,4552.99460200497,299.0240176737678,230.861925355665,384.7040276173874,301.2021311286498,100.2,104.2,104.4
106,01W,Nov,2018,282.40939079770374,29.1775,4344.306400479822,283.9882313773547,216.54907349805683,395.6833121250236,312.7870170818837,100.2,104.2,104.4
107,01W,Dec,2018,268.3574672264588,29.1775,3411.532859223717,285.202844569929,228.23686082282856,468.01222971664225,380.83504348316455,100.2,104.2,104.4
108,01Y,Jan,2018,483.8117186684351,25.8613,4565.083735156392,310.56180131094885,234.7161867729248,478.5722516850185,363.58153185291974,97.8375,98.23875,101.4075
109,01Y,Feb,2018,436.4436435910028,25.8613,4021.027558552741,261.7564348456899,205.2987969287578,411.81879031724196,302.3005499449564,97.8375,98.23875,101.4075
110,01Y,Mar,2018,464.2458035752263,25.8613,4203.384980646758,303.67621537362794,234.7161867729248,486.329834575184,353.8673904462081,97.8375,98.23875,101.4075
111,01Y,Apr,2018,475.2661312463024,25.8613,3984.602475513605,264.9731805906895,203.67792374895882,411.4363051937066,327.32880725937144,97.8375,98.23875,101.4075
112,01Y,May,2018,504.4990004369464,25.8613,4148.8246917208335,294.36140305115833,227.92643652489787,424.9605868694818,334.7186159922914,97.8375,98.23875,101.4075
113,01Y,Jun,2018,471.747359954836,25.8613,3868.328351629655,281.1069105448842,220.21374692127844,386.6556824785036,299.3534530315623,97.8375,98.23875,101.4075
114,01Y,Jul,2018,499.00817050960313,25.8613,4181.034982773488,297.86982263313973,235.57245782292145,399.85387106818774,292.95908635092024,97.8375,98.23875,101.4075
115,01Y,Aug,2018,440.1944217808076,25.8613,3966.0419236465295,274.16507322471676,213.85109050597492,353.24462620660563,281.7615891766517,97.8375,98.23875,101.4075
116,01Y,Sep,2018,470.9740036270412,25.8613,4080.6146636093313,269.15661676682885,209.47181618214782,355.8288526181842,287.2904606739093,97.8375,98.23875,101.4075
117,01Y,Oct,2018,491.9706279266704,25.8613,4915.607490729391,299.0240176737678,230.861925355665,384.7040276173873,301.2021311286498,97.8375,98.23875,101.4075
118,01Y,Nov,2018,475.8074806757588,25.8613,4595.24463194039,283.9882313773547,216.5490734980568,395.6833121250235,312.7870170818837,97.8375,98.23875,101.4075
119,01Y,Dec,2018,459.4896621592882,25.8613,3651.40190168321,285.20284456992897,228.23686082282853,468.0122297166422,380.8350434831645,97.8375,98.23875,101.4075
120,02E,Jan,2018,530.4069794090649,20.9547,4375.86794370714,310.56180131094885,234.71618677292483,478.57225168501856,363.58153185291974,101.1,101.3,101.6
121,02E,Feb,2018,472.5324195729743,20.9547,3751.521138455812,261.75643484568997,205.2987969287578,411.8187903172419,302.30054994495646,101.1,101.3,101.6
122,02E,Mar,2018,556.7728264248422,20.9547,4097.505571542422,303.6762153736279,234.71618677292483,486.32983457518395,353.86739044620805,101.1,101.3,101.6
123,02E,Apr,2018,535.650623599996,20.9547,3648.203028437535,264.9731805906895,203.6779237489588,411.4363051937066,327.32880725937144,101.1,101.3,101.6
124,02E,May,2018,577.2644776098883,20.9547,3874.6915966346455,294.36140305115833,227.92643652489787,424.96058686948174,334.7186159922914,101.1,101.3,101.6
125,02E,Jun,2018,565.8614885648173,20.9547,3612.7933112857736,281.1069105448842,220.21374692127847,386.65568247850354,299.3534530315623,101.1,101.3,101.6
126,02E,Jul,2018,573.9791049548224,20.9547,3720.167790519549,297.86982263313973,235.57245782292148,399.8538710681877,292.9590863509203,101.1,101.3,101.6
127,02E,Aug,2018,525.1157835868163,20.9547,3544.0259225853865,274.16507322471676,213.85109050597492,353.2446262066057,281.76158917665174,101.1,101.3,101.6
128,02E,Sep,2018,513.4579499194525,20.9547,3729.139524784416,269.15661676682885,209.4718161821478,355.82885261818416,287.2904606739093,101.1,101.3,101.6
129,02E,Oct,2018,545.75279622715,20.9547,4623.831407751006,299.0240176737678,230.861925355665,384.70402761738734,301.2021311286498,101.1,101.3,101.6
130,02E,Nov,2018,518.6951233883955,20.9547,4450.552859263077,283.9882313773547,216.54907349805683,395.6833121250236,312.7870170818837,101.1,101.3,101.6
131,02E,Dec,2018,509.6304652870017,20.9547,3508.9979813597906,285.202844569929,228.23686082282856,468.01222971664225,380.83504348316444,101.1,101.3,101.6
132,02H,Jan,2018,324.97125857910265,32.6088,3434.379676651701,310.56180131094897,234.71618677292486,478.5722516850185,363.58153185291974,94.3,98.3,102.7
133,02H,Feb,2018,303.7048257474364,32.6088,3115.754029587105,261.75643484568997,205.29879692875787,411.8187903172419,302.30054994495646,94.3,98.3,102.7
134,02H,Mar,2018,348.8072430485288,32.6088,3348.237285640685,303.676215373628,234.71618677292486,486.32983457518395,353.86739044620805,94.3,98.3,102.7
135,02H,Apr,2018,338.46724470012475,32.6088,3039.854272466328,264.97318059068954,203.67792374895885,411.4363051937066,327.32880725937144,94.3,98.3,102.7
136,02H,May,2018,368.92450999327787,32.6088,3145.3779347906084,294.3614030511584,227.92643652489792,424.96058686948174,334.7186159922914,94.3,98.3,102.7
137,02H,Jun,2018,359.0143757509554,32.6088,3027.6183116214024,281.1069105448842,220.2137469212785,386.65568247850354,299.3534530315623,94.3,98.3,102.7
138,02H,Jul,2018,370.6386087116724,32.6088,3066.258187973798,297.8698226331398,235.5724578229215,399.8538710681877,292.95908635092024,94.3,98.3,102.7
139,02H,Aug,2018,335.9703482508825,32.6088,2961.5318564313925,274.16507322471676,213.85109050597495,353.24462620660563,281.7615891766517,94.3,98.3,102.7
140,02H,Sep,2018,327.6371164217783,32.6088,3126.211329457079,269.15661676682885,209.47181618214785,355.82885261818416,287.2904606739093,94.3,98.3,102.7
141,02H,Oct,2018,346.5390104634533,32.6088,3833.5050661171217,299.0240176737678,230.861925355665,384.7040276173873,301.2021311286498,94.3,98.3,102.7
142,02H,Nov,2018,349.4340532436261,32.6088,3787.290547336915,283.98823137735474,216.54907349805686,395.6833121250236,312.7870170818836,94.3,98.3,102.7
143,02H,Dec,2018,334.24871592700714,32.6088,2868.734820048576,285.202844569929,228.2368608228286,468.0122297166422,380.83504348316444,94.3,98.3,102.7
144,02P,Jan,2018,296.69778424871225,24.5199,5362.134429585765,180.81876045232352,125.02433836178457,447.82358214897386,438.5781842942073,95.7,99.0,100.4
145,02P,Feb,2018,277.2034143695529,24.5199,4708.70598982867,182.54070703270284,136.07688838744613,388.43921723101244,377.68203119282805,95.7,99.0,100.4
146,02P,Mar,2018,312.07305086888607,24.5199,4939.294205930693,207.86936771989605,154.812337759223,465.8475906703998,431.46494985350415,95.7,99.0,100.4
147,02P,Apr,2018,312.23618367122214,24.5199,4756.667033715472,186.75336911182282,137.69345854287874,464.4110907431282,414.7268647470571,95.7,99.0,100.4
148,02P,May,2018,342.1710528998895,24.5199,4903.568122219095,196.7329955380269,152.0557862793668,470.41608205335774,422.45746288815997,95.7,99.0,100.4
149,02P,Jun,2018,322.2280678143059,24.5199,4693.249156807328,188.22863906107688,147.48628130667726,406.2373609839995,367.93671931725004,95.7,99.0,100.4
150,02P,Jul,2018,331.8121199515496,24.5199,4829.791312362611,209.22010189421306,156.31395181471376,435.280558674999,396.3715878985874,95.7,99.0,100.4
151,02P,Aug,2018,311.17582045603774,24.5199,4645.859077728702,195.1020558701015,141.70494744710044,414.29320439165434,390.0774896847561,95.7,99.0,100.4
152,02P,Sep,2018,308.07629721165256,24.5199,4518.57470870599,192.14672613409581,141.7121322033468,413.0012579161837,382.85584015520226,95.7,99.0,100.4
153,02P,Oct,2018,332.6277839632299,24.5199,5673.5141660447225,199.98769011763122,145.57992598264116,443.5622668510928,395.0374799996748,95.7,99.0,100.4
154,02P,Nov,2018,325.00132545401897,24.5199,5330.731365136073,199.92063239266514,144.12621030212617,466.7962226978433,406.9029091683328,95.7,99.0,100.4
155,02P,Dec,2018,342.0487032981374,24.5199,4239.5768335107405,218.1363843959548,155.14762638405347,543.4185867430632,493.1290431675758,95.7,99.0,100.4
156,02X,Jan,2018,440.5523246452976,31.0542,5567.588281134274,180.81876045232352,125.02433836178459,447.8235821489738,438.5781842942073,92.9,95.2,96.9
157,02X,Feb,2018,405.13038493987926,31.0542,4850.583817969872,182.54070703270287,136.07688838744613,388.4392172310124,377.68203119282805,92.9,95.2,96.9
158,02X,Mar,2018,443.45048334846814,31.0542,5045.243477532829,207.86936771989608,154.81233775922303,465.84759067039977,431.46494985350415,92.9,95.2,96.9
159,02X,Apr,2018,463.1579625300281,31.0542,4812.360324851388,186.75336911182282,137.69345854287874,464.4110907431282,414.7268647470571,92.9,95.2,96.9
160,02X,May,2018,494.1360588905848,31.0542,5027.500305916752,196.7329955380269,152.0557862793668,470.41608205335774,422.4574628881599,92.9,95.2,96.9
161,02X,Jun,2018,478.4860018934637,31.0542,4682.555016712715,188.2286390610769,147.48628130667726,406.23736098399945,367.93671931725,92.9,95.2,96.9
162,02X,Jul,2018,517.289126752581,31.0542,4813.197570698972,209.2201018942131,156.3139518147138,435.280558674999,396.3715878985874,92.9,95.2,96.9
163,02X,Aug,2018,456.3955922226301,31.0542,4568.109949700845,195.10205587010154,141.70494744710044,414.29320439165434,390.0774896847561,92.9,95.2,96.9
164,02X,Sep,2018,458.13448744453245,31.0542,4736.589575645162,192.14672613409581,141.7121322033468,413.00125791618376,382.85584015520226,92.9,95.2,96.9
165,02X,Oct,2018,469.3729028601606,31.0542,5703.479722549607,199.98769011763125,145.57992598264116,443.5622668510928,395.03747999967476,92.9,95.2,96.9
166,02X,Nov,2018,452.724591198614,31.0542,5311.71306940768,199.92063239266514,144.1262103021262,466.79622269784323,406.9029091683328,92.9,95.2,96.9
167,02X,Dec,2018,462.93255018644817,31.0542,4378.731379330332,218.1363843959548,155.1476263840535,543.4185867430632,493.1290431675758,92.9,95.2,96.9
168,03F,Jan,2018,711.1435093709835,26.0645,4964.760497995358,180.81876045232352,125.02433836178456,447.82358214897374,438.5781842942072,89.4,89.1,92.5
169,03F,Feb,2018,655.226073778511,26.0645,4406.146290932111,182.54070703270284,136.0768883874461,388.4392172310123,377.68203119282794,89.4,89.1,92.5
170,03F,Mar,2018,724.8548792418808,26.0645,4704.252911047593,207.86936771989605,154.812337759223,465.84759067039977,431.4649498535041,89.4,89.1,92.5
171,03F,Apr,2018,734.4280534827064,26.0645,4323.773715206507,186.75336911182282,137.69345854287874,464.41109074312817,414.72686474705705,89.4,89.1,92.5
172,03F,May,2018,792.0735099464789,26.0645,4469.757716434231,196.7329955380269,152.05578627936677,470.4160820533577,422.45746288815985,89.4,89.1,92.5
173,03F,Jun,2018,750.7145734619886,26.0645,4083.2166356538582,188.22863906107688,147.48628130667723,406.2373609839994,367.9367193172499,89.4,89.1,92.5
174,03F,Jul,2018,787.776477584454,26.0645,4051.948051948052,209.2201018942131,156.31395181471376,435.280558674999,396.3715878985873,89.4,89.1,92.5
175,03F,Aug,2018,741.3915478908094,26.0645,3657.810431813386,195.1020558701015,141.70494744710044,414.2932043916543,390.07748968475596,89.4,89.1,92.5
176,03F,Sep,2018,711.5041531585107,26.0645,3888.660822191103,192.1467261340958,141.7121322033468,413.00125791618365,382.8558401552022,89.4,89.1,92.5
177,03F,Oct,2018,758.004181933281,26.0645,5052.197433290491,199.98769011763122,145.57992598264113,443.5622668510928,395.03747999967476,89.4,89.1,92.5
178,03F,Nov,2018,731.1477296706248,26.0645,4711.27395499626,199.9206323926651,144.1262103021262,466.79622269784323,406.90290916833277,89.4,89.1,92.5
179,03F,Dec,2018,739.4732298720483,26.0645,3923.6893092136816,218.13638439595476,155.14762638405347,543.4185867430632,493.1290431675757,89.4,89.1,92.5
180,03H,Jan,2018,780.1227623403682,15.9821,6614.900419844701,265.0018268528134,213.5554882504519,447.8235821489738,438.57818429420723,96.8,96.7,96.4
181,03H,Feb,2018,691.6487820749463,15.9821,5693.306887079921,248.46099669243492,202.46516960886123,388.4392172310124,377.682031192828,96.8,96.7,96.4
182,03H,Mar,2018,799.2691823978075,15.9821,5930.009197790027,277.57345871312646,226.85726029768085,465.8475906703998,431.46494985350415,96.8,96.7,96.4
183,03H,Apr,2018,786.2546223587639,15.9821,5575.988136727964,235.51978770047307,190.16396003999847,464.4110907431282,414.7268647470571,96.8,96.7,96.4
184,03H,May,2018,771.112682313338,15.9821,5809.99993743,256.32728068151226,210.61990404215223,470.4160820533577,422.4574628881599,96.8,96.7,96.4
185,03H,Jun,2018,765.7316622971949,15.9821,5359.996496079989,246.48090458059306,204.2769989615784,406.2373609839995,367.93671931725,96.8,96.7,96.4
186,03H,Jul,2018,892.9364726788094,15.9821,5557.905406673716,269.3676445136726,223.45294411753395,435.28055867499904,396.3715878985874,96.8,96.7,96.4
187,03H,Aug,2018,833.9955325019865,15.9821,5418.874866256624,251.5017451251875,207.84657320872276,414.2932043916544,390.0774896847561,96.8,96.7,96.4
188,03H,Sep,2018,799.8948823996845,15.9821,5263.325845789977,252.15977270105,205.9806593977155,413.0012579161837,382.85584015520226,96.8,96.7,96.4
189,03H,Oct,2018,836.498332509495,15.9821,6589.121579767364,256.4114120610746,204.82986231298798,443.5622668510928,395.03747999967476,96.8,96.7,96.4
190,03H,Nov,2018,810.0312224300936,15.9821,6127.918108383754,259.53028248913506,204.32507403561405,466.79622269784323,406.9029091683328,96.8,96.7,96.4
191,03H,Dec,2018,814.3485524430456,15.9821,5058.972225176916,283.2312939886928,221.43980039229263,543.4185867430632,493.12904316757573,96.8,96.7,96.4
192,03L,Jan,2018,297.2747297588327,26.4671,5407.241443150176,180.8187604523235,125.02433836178456,447.8235821489738,438.57818429420723,92.6,96.9,100.6
193,03L,Feb,2018,272.30032757650065,26.4671,4742.945014754167,182.54070703270287,136.07688838744613,388.43921723101244,377.682031192828,92.6,96.9,100.6
194,03L,Mar,2018,310.5742601191668,26.4671,5013.998511359386,207.86936771989605,154.812337759223,465.84759067039977,431.4649498535041,92.6,96.9,100.6
